Entry_Name,Gene Ontology IDs
GUS_DROME,GO:0005634; GO:0005737; GO:0005938; GO:0007280; GO:0007281; GO:0007314; GO:0007315; GO:0007472; GO:0008104; GO:0019005; GO:0031466; GO:0035017; GO:0035556; GO:0043161; GO:0045495; GO:0045732; GO:0046843; GO:0048471; GO:0070449
DTWD2_HUMAN,GO:0005634; GO:0005737; GO:0006400; GO:0016432
IPO5_MOUSE,GO:0005634; GO:0005737; GO:0006606; GO:0006607; GO:0006610; GO:0008139; GO:0031267; GO:0042307; GO:0061608; GO:0071230
L2DTL_DROME,GO:0005634; GO:0005737; GO:0007095; GO:0016567; GO:0030674; GO:0043161
TMM8B_BOVIN,GO:0005634; GO:0005739; GO:0005783; GO:0005886; GO:0007155; GO:0016021; GO:0040008
STIP1_MOUSE,GO:0005634; GO:0005829; GO:0006457; GO:0008022; GO:0030544; GO:0032991; GO:0043209; GO:0051087; GO:0051879; GO:0098761; GO:0101031; GO:0120293
KDM4B_DROME,GO:0005634; GO:0006338; GO:0016577; GO:0032452; GO:0032454; GO:0033169; GO:0045892; GO:0046872; GO:0051864; GO:0070544; GO:0140684
SBNO_DROME,GO:0005634; GO:0006355; GO:0007219; GO:0008587; GO:0031490; GO:0042393; GO:0042461; GO:0045747; GO:0045944; GO:0048190
CCNC_ANOGA,GO:0005634; GO:0006357; GO:0016538; GO:0016592; GO:0045944
Y5098_DROME,GO:0005634; GO:0006357; GO:0046872
PER_PERAM,GO:0005634; GO:0006357; GO:0048511
CNDG2_XENLA,GO:0005634; GO:0007049; GO:0030261; GO:0051301
TBRG1_XENTR,GO:0005634; GO:0007049; GO:0051726
CLSPN_DROME,GO:0005634; GO:0007095; GO:0010997; GO:0032147; GO:0033314
CK054_BOVIN,GO:0005634; GO:0008270; GO:0016604; GO:0016788
CK054_XENTR,GO:0005634; GO:0008270; GO:0016788
GAD1_DROME,GO:0005634; GO:0035861; GO:1903775
TNPO3_MOUSE,GO:0005635; GO:0005642; GO:0005737; GO:0006606; GO:0031267; GO:0042802; GO:0043231
PO210_HUMAN,GO:0005635; GO:0005643; GO:0005789; GO:0006913; GO:0015031; GO:0016020; GO:0016021; GO:0031965; GO:0051028
PO210_HUMAN,GO:0005635; GO:0005643; GO:0005789; GO:0006913; GO:0015031; GO:0016020; GO:0016021; GO:0031965; GO:0051028
NUP58_DROME,GO:0005635; GO:0005643; GO:0006913; GO:0008139; GO:0015031; GO:0017056; GO:0051028
IST1_BOVIN,GO:0005635; GO:0005815; GO:0007049; GO:0015031; GO:0030496; GO:0031410; GO:0051301
ANC2_HUMAN,GO:0005654; GO:0005680; GO:0005829; GO:0007091; GO:0007346; GO:0007399; GO:0010629; GO:0030154; GO:0031145; GO:0031625; GO:0031915; GO:0045773; GO:0050775; GO:0051301; GO:0051445; GO:0070979; GO:0090129
DPOD3_CHICK,GO:0005654; GO:0005737; GO:0006271; GO:0006297; GO:0043625; GO:1904161
XAF1_HUMAN,GO:0005654; GO:0005739; GO:0005829; GO:0006915; GO:0008270; GO:0035456
GGA1_MOUSE,GO:0005654; GO:0005769; GO:0005794; GO:0005802; GO:0005829; GO:0006886; GO:0006893; GO:0008104; GO:0030163; GO:0031267; GO:0031901; GO:0032991; GO:0034394; GO:0035091; GO:0042147; GO:0043001; GO:0043130; GO:0043231; GO:0045732; GO:1901998; GO:1903441
HSF2B_MOUSE,GO:0005694; GO:0005737; GO:0007141; GO:0007144; GO:0007283; GO:1990918
FRG1_DROME,GO:0005730; GO:0005737; GO:0006364; GO:0007517; GO:0015030; GO:0030018; GO:0051015; GO:0055120; GO:0070511; GO:0070828; GO:0071013
YPEL2_BOVIN,GO:0005730; GO:0046872
Y8328_DICDI,GO:0005737
LRC51_BOVIN,GO:0005737
MEAK7_CHICK,GO:0005737; GO:0005765; GO:0016020; GO:0030334; GO:0031667; GO:0031929; GO:0032868; GO:0042127; GO:0043200; GO:0150032
RIPL_DROME,GO:0005737; GO:0005765; GO:0030742; GO:0032418; GO:0036064; GO:0048471; GO:0060271
GRB14_RAT,GO:0005737; GO:0005768; GO:0005794; GO:0005886; GO:0008286; GO:0010008; GO:0030674; GO:0030971; GO:0032869; GO:0035556; GO:0043231; GO:0046627; GO:0051219; GO:1904145
WAT_DROME,GO:0005737; GO:0005777; GO:0006629; GO:0016021; GO:0016324; GO:0035002; GO:0035149; GO:0035336; GO:0043231; GO:0045177; GO:0050062; GO:0080019; GO:0102965
DYM_MOUSE,GO:0005737; GO:0005794; GO:0007030; GO:0016020; GO:0019899; GO:0060348
SAS6_CHICK,GO:0005737; GO:0005813; GO:0005814; GO:0007099; GO:0098536
DC2L1_BOVIN,GO:0005737; GO:0005813; GO:0005868; GO:0005874; GO:0005930; GO:0035721; GO:0035735; GO:0035869; GO:0036064; GO:0045504; GO:1902017
TTC28_MOUSE,GO:0005737; GO:0005813; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686; GO:0097431; GO:1990023
PTHB1_XENLA,GO:0005737; GO:0005815; GO:0005929; GO:0034464; GO:0060170
RUFY3_HUMAN,GO:0005737; GO:0005829; GO:0007015; GO:0007399; GO:0012505; GO:0016020; GO:0030027; GO:0030154; GO:0030175; GO:0030335; GO:0030424; GO:0030425; GO:0030426; GO:0043025; GO:0043204; GO:0045773; GO:0050770; GO:0050771; GO:0070161; GO:0090316; GO:2000114
NBEA_DROME,GO:0005737; GO:0005829; GO:0007528; GO:0007614; GO:0008104; GO:0008355; GO:0016020; GO:0016021; GO:0016319; GO:0019901; GO:0042462; GO:0042675; GO:0043025; GO:0043204; GO:0051018
NBEA_DROME,GO:0005737; GO:0005829; GO:0007528; GO:0007614; GO:0008104; GO:0008355; GO:0016020; GO:0016021; GO:0016319; GO:0019901; GO:0042462; GO:0042675; GO:0043025; GO:0043204; GO:0051018
GRHPR_MOUSE,GO:0005737; GO:0005829; GO:0008465; GO:0016618; GO:0030267; GO:0031406; GO:0042803; GO:0043648; GO:0046487; GO:0050661; GO:0051287; GO:0070402; GO:1902494
TULP4_HUMAN,GO:0005737; GO:0005829; GO:0016567
RS10_SPOFR,GO:0005737; GO:0005840
NACA_DROME,GO:0005737; GO:0005854; GO:0006612; GO:0051082
DRC7_PANTR,GO:0005737; GO:0005856; GO:0007283; GO:0007288; GO:0030317; GO:0031514; GO:0048870
SGCB_BOVIN,GO:0005737; GO:0005856; GO:0007517; GO:0016012; GO:0016021; GO:0042383
DRC7_DROME,GO:0005737; GO:0005856; GO:0030317; GO:0031514; GO:0046693; GO:0048870
GELS_HOMAM,GO:0005737; GO:0005856; GO:0046872; GO:0051015; GO:0051693
NUD14_MOUSE,GO:0005737; GO:0006753; GO:0008768; GO:0019693; GO:0042802; GO:0046872; GO:0047631
WWOX_DROME,GO:0005737; GO:0006915; GO:0010212; GO:0016055; GO:0016491; GO:0050829; GO:2000377
PITC1_DROME,GO:0005737; GO:0007165; GO:0008526; GO:0035091
FABPM_LOCMI,GO:0005737; GO:0008289
FGOP2_CHICK,GO:0005737; GO:0009611
CSKI2_MOUSE,GO:0005737; GO:0016020
KIBRA_DROVI,GO:0005737; GO:0016324; GO:0035332
NAA25_RAT,GO:0005737; GO:0017196; GO:0031416
KLH40_XENTR,GO:0005737; GO:0031397; GO:0031398; GO:0031463; GO:0031672; GO:0031674; GO:0032435; GO:0032436; GO:0048741; GO:0098528
F10A1_PONAB,GO:0005737; GO:0046983
LIX1L_HUMAN,GO:0005737; GO:0097352
GLOD4_RAT,GO:0005739
ADRO_DROME,GO:0005739; GO:0005743; GO:0006694; GO:0006744; GO:0007552; GO:0007591; GO:0008203; GO:0015039; GO:0016491; GO:0035073; GO:0042048
M2OM_CAEEL,GO:0005739; GO:0005743; GO:0008272; GO:0015116; GO:0015117; GO:0015131; GO:0015140; GO:0015141; GO:0015297; GO:0015709; GO:0015729; GO:0016021; GO:0022857; GO:0035435; GO:0071422; GO:0071423
SRAC1_DANRE,GO:0005739; GO:0005783; GO:0008654; GO:0016021
COQ6_DANRE,GO:0005739; GO:0005794; GO:0006744; GO:0008681; GO:0016491; GO:0016709; GO:0031314; GO:0042995; GO:0071949; GO:0106364
HOGA1_XENLA,GO:0005739; GO:0008700; GO:0106009
LIAS_AEDAE,GO:0005739; GO:0009249; GO:0016992; GO:0046872; GO:0051539; GO:0102552; GO:0102553
CISD2_DROPE,GO:0005741; GO:0005789; GO:0006839; GO:0006879; GO:0007568; GO:0010506; GO:0016021; GO:0046872; GO:0051537
NDUS7_PONAB,GO:0005743; GO:0005747; GO:0006120; GO:0008137; GO:0032981; GO:0046872; GO:0048038; GO:0051539
NDUA6_BOVIN,GO:0005747; GO:0006979; GO:0032981
UCRI_GORGO,GO:0005750; GO:0005751; GO:0006122; GO:0008121; GO:0016491; GO:0034551; GO:0046872; GO:0051537
PYRD2_BOVIN,GO:0005759; GO:0007005; GO:0016491
PYRD2_BOVIN,GO:0005759; GO:0007005; GO:0016491
S17A5_MOUSE,GO:0005764; GO:0005765; GO:0005829; GO:0005886; GO:0005887; GO:0006820; GO:0006865; GO:0009617; GO:0015136; GO:0015293; GO:0015739; GO:0016021; GO:0022857; GO:0030672; GO:0031410; GO:0070161
WDR24_XENLA,GO:0005765; GO:0006914; GO:0032008
WASC5_DANRE,GO:0005768; GO:0005769; GO:0007032; GO:0007409; GO:0015031; GO:0030041; GO:0048666; GO:0051125; GO:0060047; GO:0071203; GO:0140285
STBPA_DANRE,GO:0005768; GO:0016020; GO:0032154; GO:0046872; GO:0061578; GO:0070122; GO:0070536; GO:0140492
AP3B2_HUMAN,GO:0005769; GO:0005794; GO:0006886; GO:0008089; GO:0016183; GO:0016192; GO:0030123; GO:0030665; GO:0035654; GO:0036465; GO:0046907; GO:0048490; GO:0097708; GO:0098793; GO:1904115
PPR21_HUMAN,GO:0005769; GO:0016020
VATL_NEPNO,GO:0005774; GO:0016021; GO:0033179; GO:0046961
FACR1_DROME,GO:0005777; GO:0005778; GO:0005779; GO:0008611; GO:0010025; GO:0035336; GO:0043231; GO:0080019; GO:0102965
TMED6_HUMAN,GO:0005783; GO:0005789; GO:0005793; GO:0005794; GO:0006886; GO:0006888; GO:0007030; GO:0016021; GO:0030134
JPH3_MOUSE,GO:0005783; GO:0005789; GO:0005886; GO:0007612; GO:0007613; GO:0016021; GO:0030314; GO:0035640; GO:0040011; GO:0048167; GO:0048168; GO:0050885; GO:0060314
MLEC_DANRE,GO:0005783; GO:0005789; GO:0005975; GO:0016020; GO:0016021; GO:0030246
ELOV7_HUMAN,GO:0005783; GO:0005789; GO:0006636; GO:0009922; GO:0019367; GO:0030148; GO:0030176; GO:0034625; GO:0034626; GO:0035338; GO:0042761; GO:0102336; GO:0102756
SGPL_DROME,GO:0005783; GO:0005789; GO:0007527; GO:0008117; GO:0016021; GO:0019752; GO:0030149; GO:0030170
ANKL2_RAT,GO:0005783; GO:0007084; GO:0007417; GO:0030176; GO:0035307; GO:0042326; GO:0043066; GO:0051301; GO:0051721
UGT5_DACCO,GO:0005783; GO:0008194; GO:0016021
SPCS3_DROME,GO:0005787; GO:0006465; GO:0016021; GO:0045047
S35G1_HUMAN,GO:0005789; GO:0005886; GO:0016021; GO:0051480; GO:1990034
JKAMP_MOUSE,GO:0005789; GO:0006986; GO:0016021; GO:0030433; GO:0031625
TMEDE_DROYA,GO:0005789; GO:0009953; GO:0016021
TECR_CAEEL,GO:0005789; GO:0016021; GO:0016491; GO:0042761; GO:0102758
CYB5_RHIST,GO:0005789; GO:0016021; GO:0020037; GO:0046872
MPPE1_AILME,GO:0005793; GO:0005801; GO:0006506; GO:0006888; GO:0016021; GO:0030145; GO:0033116; GO:0034235; GO:0062050; GO:0070971
PKHA3_MOUSE,GO:0005794; GO:0005829; GO:0016020; GO:0035621; GO:0035627; GO:0042802; GO:0070273; GO:0120009; GO:1902387; GO:1902388
AP1M1_BOVIN,GO:0005794; GO:0006886; GO:0016192; GO:0030131; GO:0030136; GO:0030665; GO:0031410; GO:0035615
PIGE_DROME,GO:0005802; GO:1902004
LSD1_DROME,GO:0005811; GO:0005829; GO:0006642; GO:0006869; GO:0010883; GO:0010890; GO:0010898; GO:0019915; GO:0032994; GO:0034389; GO:1990044
LSD1_DROME,GO:0005811; GO:0005829; GO:0006642; GO:0006869; GO:0010883; GO:0010890; GO:0010898; GO:0019915; GO:0032994; GO:0034389; GO:1990044
BPNT1_HUMAN,GO:0005829; GO:0006139; GO:0007399; GO:0008441; GO:0046854; GO:0046855; GO:0046872; GO:0050427
ZN598_DANRE,GO:0005829; GO:0006417; GO:0006513; GO:0016567; GO:0043022; GO:0046872; GO:0061630; GO:0072344; GO:1990116
HTR5B_HUMAN,GO:0005829; GO:0006897; GO:0008104; GO:0015031; GO:0016020; GO:0016607; GO:0030136; GO:0030139; GO:0042147; GO:0043231; GO:0048471
HTR5B_MOUSE,GO:0005829; GO:0006897; GO:0008104; GO:0015031; GO:0016607; GO:0030136; GO:0030139; GO:0042147; GO:0043231; GO:0048471
STRP1_DANRE,GO:0005829; GO:0007010; GO:0022604; GO:0030866; GO:0060047
PSMD2_PONAB,GO:0005838; GO:0022624; GO:0030234; GO:0042176
TNNT_PERAM,GO:0005861; GO:0006937
TT30A_XENTR,GO:0005879; GO:0005929; GO:0018095; GO:0030992; GO:0042073; GO:0120170
DSCL_DROME,GO:0005886; GO:0005887; GO:0007156; GO:0007411; GO:0030424; GO:0042802; GO:0048812; GO:0070593; GO:0098632
DSCL_DROME,GO:0005886; GO:0005887; GO:0007156; GO:0007411; GO:0030424; GO:0042802; GO:0048812; GO:0070593; GO:0098632
NLGNY_HUMAN,GO:0005886; GO:0005887; GO:0007158; GO:0007268; GO:0007612; GO:0009986; GO:0035176; GO:0038023; GO:0042043; GO:0045202; GO:0048488; GO:0050804; GO:0050839; GO:0070161; GO:0071625; GO:0089717; GO:0097104; GO:0097105; GO:0097110; GO:0098793; GO:0098839; GO:0098983; GO:0098985; GO:0099054; GO:0099060
NLGN1_CAEEL,GO:0005886; GO:0005887; GO:0007158; GO:0007268; GO:0009986; GO:0030424; GO:0030425; GO:0038023; GO:0042043; GO:0045202; GO:0046929; GO:0048488; GO:0050804; GO:0070161; GO:0097104; GO:0097105; GO:0098793
SL9A3_HUMAN,GO:0005886; GO:0005903; GO:0006811; GO:0009986; GO:0015385; GO:0015386; GO:0016021; GO:0016324; GO:0030165; GO:0031526; GO:0051453; GO:0070062; GO:0071805; GO:0098719
DPP10_MOUSE,GO:0005886; GO:0006508; GO:0008076; GO:0008236; GO:0015459; GO:0016020; GO:0044325; GO:0072659; GO:1901379; GO:1903078
PICO_DROME,GO:0005886; GO:0006814; GO:0006820; GO:0015114; GO:0015293; GO:0016021; GO:0022857
GR43A_DROME,GO:0005886; GO:0007165; GO:0008343; GO:0008527; GO:0016021; GO:0030424; GO:0030425; GO:0032098; GO:0033041; GO:0043025; GO:0050909; GO:0050916; GO:0060259; GO:0071332
LIPB1_MOUSE,GO:0005886; GO:0007528; GO:0048786; GO:0050808
TRET1_POLVA,GO:0005886; GO:0015574; GO:0015771; GO:0016021; GO:0051119
TRET1_APILI,GO:0005886; GO:0015574; GO:0015771; GO:0016021; GO:0051119
KCTD3_MOUSE,GO:0005886; GO:0051260
WUN_DROME,GO:0005887; GO:0005918; GO:0006644; GO:0007165; GO:0007280; GO:0007424; GO:0008195; GO:0008354; GO:0016791; GO:0019991; GO:0035233; GO:0035234; GO:0042577; GO:0045177; GO:0045824; GO:0046839; GO:0050829
MOT14_HUMAN,GO:0005887; GO:0008028; GO:0015293; GO:0015718; GO:0016021
U119B_DANRE,GO:0005929; GO:0007399; GO:0008289; GO:0042953; GO:0060271; GO:0070121
ATRDH_AGRFC,GO:0005975; GO:0008270; GO:0016491
IMPA3_DROME,GO:0006021; GO:0008254; GO:0008934; GO:0012505; GO:0016021; GO:0016311; GO:0046854; GO:0046855; GO:0046872; GO:0052832; GO:0052833
PP2C2_CAEEL,GO:0006470; GO:0017018; GO:0030517; GO:0031625; GO:0046872; GO:0048786; GO:0051965
UFSP2_DROPS,GO:0006508; GO:0016790; GO:0071567
NPT1_RABIT,GO:0006814; GO:0015114; GO:0015293; GO:0015747; GO:0016021; GO:0016324
SC5A8_DANRE,GO:0006814; GO:0015293; GO:0015355; GO:0016021
AP2M1_CHICK,GO:0006886; GO:0006897; GO:0008289; GO:0016192; GO:0030122; GO:0031410; GO:0035615; GO:0072583
SNAA_VITVI,GO:0006886; GO:0016020; GO:0016192
SNG_DROME,GO:0006897; GO:0016021; GO:0016079; GO:0030672; GO:0031594; GO:0048489; GO:0070161; GO:0098693
DMXL2_MOUSE,GO:0007035; GO:0007268; GO:0007283; GO:0007608; GO:0008021; GO:0030672; GO:0031267; GO:0042593; GO:0043291; GO:0070161; GO:0098992
CDKA1_MESAU,GO:0007049
CADM2_XENTR,GO:0007156; GO:0007420; GO:0016021; GO:0032809
KRAK_DROME,GO:0007586; GO:0009636; GO:0016787; GO:0017171; GO:0052689
PINO_DROME,GO:0007608; GO:0042048
LZIC_XENTR,GO:0008013
LST_PHOPY,GO:0008146
DMSR1_CAEEL,GO:0008188; GO:0016021; GO:0032809; GO:0045187; GO:1900034
ZDH15_XENLA,GO:0008270; GO:0014069; GO:0018230; GO:0019705; GO:0019706; GO:0030173; GO:0070161; GO:0072657; GO:0140439; GO:0140450
DIC_CAEEL,GO:0008272; GO:0015116; GO:0015117; GO:0015131; GO:0015140; GO:0015141; GO:0015297; GO:0015709; GO:0015729; GO:0016021; GO:0022857; GO:0035435; GO:0071422; GO:0071423
TMX2_DROME,GO:0015036; GO:0016021; GO:0043227
F174A_HUMAN,GO:0016021
TM164_MOUSE,GO:0016021
TM164_MOUSE,GO:0016021
PXDC2_HUMAN,GO:0016021
WSCD_ANOGA,GO:0016021
SMDC1_HUMAN,GO:0016021; GO:0030659; GO:0043231
T132E_HUMAN,GO:0016021; GO:0035677; GO:0044297
CIAO1_AEDAE,GO:0016226; GO:0097361
KLD10_XENTR,GO:0016567; GO:0032874
ABITM_XENLA,GO:0016607; GO:0030027; GO:0030425; GO:0030426; GO:0030833; GO:0032433; GO:0048813; GO:0051489
ANR39_HUMAN,GO:0031436; GO:0070531; GO:0085020
CU01_BLACR,GO:0042302
YLZ6_CAEEL,GO:0042802; GO:0047617
ZC21A_PONAB,GO:0046872
MET15_DROME,GO:0070475; GO:0071424
